,sentence,label,filename
1721,"iz iskaza svjedoka r. v., utvrdjeno je: da se sjeća da su 09.01.2011 g, za treći dan božića on i supruga pošli na slavu kod t. r., svog prijatelja u selo d., te je blizu kuće parkirao auto i pokušao da udje na ulazna vrata od kuće ali su bila zaključana i tada mu je žena rekla da možda peku rakiju jer se vidi dim i vatra u pomoćnom objektu i štali i uputivši se tamo, vidio je da je izbio požar i da gori sijeno, pa je otvorio štalu iz koje je izašao konj i pošto se lamperija upalila, počeo je da viče, da doziva r. i komšije, pa je r. izašao iz kuće sa svom porodicom , te su se uključile i komšije.naveo je, da je pozvao vatrogasnu službu , te da je sušnica izdvojena od ostalih objekata, tj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1722,"sa druge strane kuće i nije ništa primijetio što se tiče obijanja sušnice, jer nije išao sa te strane kuće a kad je stigla policija, od njega nijesu tim povodom uzeli izjavu, niti ga bilo šta pitali u vezi sa požarom u štali.dodao je, da je na slavi kod t. r. bio i dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1723,"g., pored ostalih gostiju a kasnije mu je pomagao da gase požar, teda nije vidio ko je zapalio štalu, jer da se radi o njegovom sinu on bi kazao.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1724,"uprkos činjenici da su iskazi ovih svjedoka jasni i uvjerljivi, tokom postupka ni jedan od brojnih dokaza nije mogao dovesti u vezu okrivljenog dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1725,"i. sa obijanjem sušnice i oduzimanjem mesa, kao ni sa kradjom mobilnog navigacionog sistema iz vozila č. r., kojim je upravljao k. o., već je optužba u tom dijelu do kraja postupka ostala zasnovana samo na pretpostavci.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1726,iz nalaza i mišljenja vještaka finansijske struke dipl.ecc.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1727,"o. s. , utvrdjeno je: da sadašnja neamortizovana vrijednost bušilice crveno crne boje iznosi 5 eura; vrijednost bušilice ruske proizvodnje iznosi 50 eura ; jednog časovnika marke chronotech iznosi 100 eura; marke konstantin vesiz 250 eura; jednog časovnika marke rolex 1.200 eura ; vrijednost jednog časovnika nn marke 25 eura ; vrijednost kožne jakne 50 eura ; oduzetog televizora marke samsung iznosi 200 eura ; vrijednost pištolja marke cz m70 120 eura ; vrijednost 100 kg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1728,"svinjskog mesa 500 eura ; vrijednost oduzetog vojničkog noža 5 eura ; mobilnog navigacionog sistema marke tom-tom 40 eura .pri tome, ukupna vrijednost navedene robe na dan izvršenja krivičnog djela iznosi 2.570 eura a prilikom utvrdjivanja vrijednosti uzeta je u obzir činjenica da se radi o upotrebljavanim stvarima, te vrijednost od 2.570 eura, predstavlja sadašnju neamortizovanu vrijednost.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1729,"nalaz i mišljenje pomenutog vještaka sud je prihvatio, cijeneći da je dat stručno i savjesno od strane lica kompetentnog za davanje kvalitetnog nalaza i mišljenja, koja je diplomirani ekonomista sa dugogodišnjim iskustvom i dobro poznaje prilike na tržištu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1730,iz potvrde uprave policije pj b. br….,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1731,"od 12.01.2011 godine, utvrdjeno je, da je toga dana od dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1732,"m. oduzet par gumenih čizama i nožnica /futrola/ za vojnički nož , dok iz potvrde o privremeno oduzetim predmetima brsl.br01/11 od 12.01.2011g, proizilazi da je od dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1733,"g. oduzet lovački nož- vojnički crne boje, dužine oko 0,40 cm.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1734,"iz potvrde o vraćenim predmetima na ime š. o., utvrdjeno je, da je dana 12.01.2011 godine, š. o. vraćen vojnički nož sa futrolom, sa nožicama na futroli.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1735,"iz zapisnika o pretresanju stana, uprave policije br….",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1736,"od 12.01.2011 godine, proizilazi da su po naredbi istražnog sudije osnovnog suda u beranama pripadnici policije 12.01.2011 godine izvršili pretres stana dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1737,"m., u selu d., pri čemu je pretres izvršen bez prisustva svjedoka zato što nije bilo moguće obezbijediti njihovo prisustvo a postojala je opasnost od odlaganja, te je pretresanje započelo u 12,20 časova, kojom prilikom su oduzeti par čizama i nožnice – futrola za nož, dok je za ove predmete izdata potvrda o privremenom oduzimanju.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1738,iz zapisnika o uvidjaju uprave policije br….,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1739,"od 01.01.2011 g. utvrdjeno je, da povodom provalne kradje u kući v. ž. koja je prijavljena putem telefona od strane b. m., uprava policije izvršila uvidjaj kome je prisustvovao b. m. u odsustvu v. ž., te službenici policije i pri tom konstatovano da je objekat napada porodična kuća v. ž., u naselju b., sagradjena od tvrdog materijala, te da je u prizemlju zatečen polomljen prozor dimenzija 40 x 80 cm a sa sjeverne strane u prizemlju kuće polomljen prozor dimenzija 140 x 120 cm, dok su u spavaćoj sobi primjetni tragovi premetačine a na podu pronadjene 3 kutije crne boje dužine 30 cm, dok u ostavi gdje je polomljen prozor 40 x 80 cm nema tragova premetačine.lice mjesta je fotografisano.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1740,iz zapisnika o uvidjaju uprave policije br….,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1741,"od 05.01.2011 g, proizilazi, da su pripadnici policije povodom prijave telefonskim putem dežurnoj službi od strane t. m., izvršili uvidjaj povodom provalne kradje u njegovoj kući, u naselju d., pri čemu je uvidjajem utvrdjeno da je u prizemlju kuće t. m., zatečen poluotvoren prozor dimenzija 140 x 120 cm, koji vodi u spavaću sobu koja nije namještena i gdje je zbog vlage prozor stalno otvoren, dok se u spavaćoj sobi nalazi ormar sa ličnim stvarima i bračni ležaj u otvorenom položaju, podignut sa ležišta a u unutrašnjosti ležaja nalazi se drvena kutija sa rezom za zaključavanje, ali je nadjena u otvorenom položaju i po izjavi vlasnika u njoj se nalazio pištolj marke cz m-70 kal.7,62mm.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1742,iz zapisnika o uvidjaju uprave policije br….,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1743,"od 10.01.2011 g, proizilazi da su pripadnici policije izvršili uvidjaj povodom provale porodične kuće š. o., u selu p., pri čemu je uvidjajem utvrdjeno da se kuća sastoji od prizemnog i spratnog dijela dimenzija 10 x 8 m i sagradjena je od čvrstog materijala, te se na prizemnom dijelu nalaze vrata- ulazna od drveta, dimenzija 08 x 2 m, koja su zatečena u otvorenom položaju a jezičak brave u zaključanom prvom stepenu, dok su u predjelu brave na vratima vidni tragovi mehaničkog oštećenja, počinjeni podesnim sredstvom a na spratnom dijelu kuće ulazna drvena vrata, zatečena su u otvorenom položaju a jezičak brave u zaključanom provom stepenu, pri čemu su i u prizemlju i spratnom dijelu objekta vidni tragovi premetačine.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1744,"iz fotoelaborata uprave policije od 05.01.2010 godine, vidi se kuća na kojoj je 1 prozor zatvoren i na njemu zavjesa a drugi otvoren, dok se na dvjema fotografijama vidi unutrašnjost sobe na kojoj je prozor otvoren i podignut ležaj ispod koga je kutija, sa otvorenim poklopcem i u kutiji se vide papiri.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1745,"iz fotoelaborata uprave policije od 12.12.2010 godine, vidi se kuća na kojoj na ulaznim vratima nedostaje jedan dio, tj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1746,"vidi se šupljina na mjestu gdje bi trebalo da bude dio od drveta, a na drugoj fotografiji otvorena vrata od prostorije u kojoj se vidi nered.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1747,"iz fotoelaborata uprave policije koji je takodje od 12.12.2010 godine, vidi se kuća na spratu, sa otvorenim ulaznim vratima, dok se na dvjema fotografijama vide oštećenja na vratima i unutrašnjost sobe sa namještajem.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1748,"iz fotoelaborata uprave policije pj b., takodje sa datumom 12.12.2010 g, vidi se da su ulazna vrata na kući otvorena, ispod brave vidi se oštećenje a vidi se i unutrašnjost kuće u kojoj su otvorena i vrata jedne od soba, dok se iz fotoelaborata od 13.01.2011 g. vidi u jednoj prostoriji nezavršene kuće, kutija , poput akt tašne a na drugoj otvorena kutija i čini se dvogled u njoj, dok se iz fotoelaborata od 10.01.2011 g. vidi dvospratna kuća a u jednoj prostoriji kutija sa jabukama i na podu predmet nalik komadu brave.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1749,"citirane potvrde sud je u potpunosti prihvatio jer su izdate od strane nadležnog državnog organa, a iz istih je sa sigurnošću utvrdjeno da je nož koji je pronadjen kod okrivljenog dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1750,"g. i privremeno oduzet od strane pripadnika policije, ponovo vraćen vlasniku š. o.. predmetnu fotodokumentaciju sud je takodje prihvatio, jer je sačinjena od strane ovlašćenih službenih lica uprave policije koja su postupala u skladu sa svojim ovlašćenjima.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1751,"dovodeći u vezu fotodokumentaciju sa ostalim izvedenim dokazima, te zapisnicima o uvidjaju i iskazima oštećenih, zaključuje se da na vratima kuća oštećenih koje su obijene, izuzev kuće t. m., postoje oštećenja što ukazuje na upotrebu fizičke sile i podesnog sredstva od strane počinioca.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1752,iz iskaza svjedoka f. v. utvrdjeno je: da je u decembru ili januaru 2011g.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1753,"kada je došao sa porodicom kući, u selu d., ispred psa vidio komad slanine i neka rebra, pa mu je to bilo sumnjivo, jer je bio upoznat da se povremeno kradu sušnice u d. i pošto je policajac, obavijestio je upravu policije, te je došao krim.tehničar i inspektor i. i to su slikali i to je sve što mu je poznato a kako je obijena sušnica t. r. i ko je to učinio, ne zna.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1754,"iz iskaza svjedoka š. v.-m. utvrdjeno je, da se sjeća da je noću, iz l., išao u d., gdje živi i vidio vatrogasce kod kuće t. r., jer je izbio požar u štali a r. mu je zet a to se dešavalo posle nove godine i kada je stigao, bio je okupljen veći broj ljudi a medju prisutnima bio je i t. a..naveo je, da kada je pošao kući, usput je sreo f. v. koji mu je kazao da je u svom dvorištu ispred psa, vidio komad slanine, pa je on, v. pozvao š. d. i t. r., da vide da li su njihove sušnice obijene, a bio je tu još neko vrijeme kada su iz policije fotografisali oba mjesta i požar i slaninu koja je nadjena u f. dvorištu.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1755,"ovi iskazi, iako objektivni i nepristrasni, nijesu mogli dovesti u vezu okrivljenog dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1756,"i., sa obijanjem sušnice oštećenog t. r.. iz iskaza svjedoka mal.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1757,"b. a., koji je saslušan u prisustvu zakonskog zastupnika, proizilazi da mu ništa nije poznato o obijanju kuće d. v., niti je učestvovao u obijanju bilo čije kuće, ni sam, ni sa dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1758,"i. i t. a., te da ništa nije kupovao od stvari sumnjivog porijekla tj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1759,"ukradenih , niti se družio sa njima a zna ih iz vidjenja.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1760,"iskazu ovog svjedoka sud nije povjerovao, budući da je pravosnažnim rešenjem osnovnog suda u beranama km.1/11 od 24.02.2011g.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1761,", ovom licu kao maloljetnom u vrijeme izvršenja krivičnog djela, izrečena vaspitna mjera pojačanog nadzora centra za soc.rad, i iz istog proizilazi da je b. a. zajedno sa mal.t.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1762,a. i okrivljenim dj.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1763,"i., obio kuću d. v.. pravnom analizom naprijed utvrdjenog činjeničnog stanja, sud je našao da su u radnjama okrivljenog dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1764,"i., sadržana sva bitna obilježja bića produženog krivičnog djela teška kradja iz čl240.st.1.t.1.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1765,u vezi čl49.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1766,kzcg a u radnjama okrivljenog dj.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1767,"g., obilježja krivičnog djela teška kradja iz čl240.st.1.t.1.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1768,"kzcg, dok su u radnjama okrivljenog b. s., sadržana obilježja krivičnog djela prikrivanje iz čl256.st.1.kzcg.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1769,"u toku krivičnog postupka izvedenim dokazima utvrdjeno je kao nesporno, da je okrivljeni dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1770,"i., neutvrdjenog dana decembra mjeseca 2010 godine, u selu s., opština b., po prethodnom dogovoru, zajedno sa maloljetnim t. a., obio kuću oštećenog t. r., na način što je djelujući fizičkom snagom tijela i upotrebom podesnog sredstva, razvalio ulazna vrata, ušao u unutrašnjost i iz kuće oduzeo pušku marke m-48.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1771,"utvrdjeno je takodje, da je neutvrdjenog dana, decembra mjeseca 2010 godine, u selu s., u b., po prethodnom dogovoru, okrivljeni dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1772,"i., obio kuću oštećenog t. n., na način što je djelujući fizičkom silom i upotrebom podesnog sredstva razvalio ulazna vrata, ušao u unutrašnjost i iz kuće oduzeo 1 bušilicu plave boje ruske proizvodnje i brusilicu crveno crne boje, u ukupnoj vrijednosti od 55 eura.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1773,"izvedenim dokazima utvrdjeno je, da je okrivljeni dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1774,"i., neutvrdjenog dana, decembra mjeseca 2010 godine, u mjestu b., opština b., po prethodnom dogovoru sa mal.t.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1775,"a., obio kuću oštećenog v. ž., na način što je djelujući fizičkom silom i upotrebom podesnog sredstva razbio prozor sa sjeverne strane, kroz isti uskočio u unutrašnjost i oduzeo 5 komada ručnih časovnika i to : marke chronotech,, konstantin vesiz“, rolex,, i 2 časovnika nn marke, kao i 1 žensku kožnu jaknu, u ukupnoj vrijednosti od 1.650.00 eura.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1776,"nesporno je i to, da je u noći 27/28.12.2010 g. u selu l., opština b., po prethodnom dogovoru sa mal.t.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1777,"a. i b. a., okrivljeni dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1778,"i., obio kuću oštećenog d. v., na način što je djelujući fizičkom snagom tijela i upotrebom podesnog sredstva razvalio ulazna vrata, ušao u unutrašnjost i iz kuće oduzeo lcd marke ,,samsung“ model le 2 a3301 vrijednosti 200 eura, kao i da je dana 05.01.2011 godine, u selu d., opština b., po prethodnom dogovoru i zajedno sa mal.t.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1779,"a., iz kuće oštećenog t. m., oduzeo pištolj marke cz m-70 kal.7,62mm, f.br262209 vrijednosti 120 eura.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1780,"pored toga, izvedenim dokazima utvrdjeno je, da je okrivljeni dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1781,"g., brat okrivljenog i., neutvrdjenog dana, januara mjeseca 2011 g. u selu p., opština b., obio kuću oštećenog š. o., na način što je djelujući fizičkom snagom tijela i upotrebom podesnog sredstva, razvalio ulazna vrata, ušao u unutrašnjost i oduzeo 1 vojnički nož sa nožicama- futrolom, dužine oko 40 cm, vrijednosti 5 eura.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1782,"pri tome, nož je pronadjen kod okrivljenog g., prilikom pretresa i vraćen vlasniku.za sud je neprihvatljiva njegova odbrana, da je nož kupio od okrivljenog b. s., iz razloga što je takvom odbranom očigledno htio pripisati okrivljenom b., nešto što je lićno počinio, motivisan time, što je u dijelu svoje dobrane okrivljeni b., teretio okrivljenog dj.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1783,"i., za kradju televizora koji je sakriven u hangaru.",,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
1784,u konkretnom slučaju u radnjama okrivljenog dj.,,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10232.txt
