,sentence,filename
1084,sud je p. m. optuženog da je izvršio krivično djelo nasilje u porodici ili porodičnij zajednici iz čl220 st.2 zu vezi st.1 kz cg na štetu svoje bivše supruge p. lj.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
1085,oslobodio od optužbe na osnovu čl363 st.1 tač3 zkp-a.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10156.txt
1086,p r e s u d u okrivljeni a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1087,od oca m. i majke j.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1088,rodjen … godine u b.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1089,sa prebivalištem u selu b. k.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1090,državljanin crne gore,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1091,po zanimanju električar,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1092,otac četvoro djece,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1093,sa završenom sss,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1094,siromašnog imovnog stanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1095,osuđivan presudom osnovnog suda u beranama k.br … od 08.07.2008.godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1096,zbog krivičnog djela nasilje u porodici ili u porodičnoj zajednici iz čl 220 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1097,na novčanu kaznu u iznosu od 600,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1098,k r i v j e : što : u periodu od 09.12.2009. godine do 09.03.2011.godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1099,nije davao izdržavanje za svoju maloljetnu djecu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1100,sinove m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1101,o. s. i kćerku a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1102,u iznosu od 100,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1103,00 eura svakomjesečno,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1104,na ruke njihovoj zakonskoj zastupnici - majci b. s. ( s. ),data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1105,iako je na to obavezan pravosnažnom presudom osnovnog suda u beranama p.br … od 09.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1106,- pa mu sud utvrđuje za četiri krivična djela nedavanje izdržavanja iz čl 221 st.1 kz-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1107,izvršenih na štetu mal.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1108,oštećenih m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1109,o. s. i a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1110,kazne zatvora u trajanju od po 30 (trideset) dana,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1111,- te ga primjenom čl 32,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1112,48 st. 2 tač 2 kz- a i čl 364 zkp-a,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1113,o s u đ u j e na jedinstvenu kaznu zatvora u trajanju od 100 /sto/ dana.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1114,okrivljeni se obavezuje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1115,da plati sudu troškove krivičnog postupka u iznosu od 66,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1116,00 ( šestdesetšest ) € i paušal u iznosu od 30,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1117,00 ( trideset ) €,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1118,sve prednje u roku od 15 dana,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1119,po pravosnažnosti presude,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1120,pod prijetnjom prinudnog izvršenja.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1121,zastupnik javne optužbe,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1122,zamjenik odt berane,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1123,nije pristupio na glavni pretres od 27.05.2011. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1124,iako je uredno pozvan,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1125,pa je sud isti održao i zaključio u njegovom odsustvu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1126,na osnovu čl 453 st.1 zkp-a zakonska zastupnica maloljetnih oštećenih m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1127,o. s. i a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1128,majka b. s. ( s. ),data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1129,u završnoj riječi pridružila se krivičnom gonjenju protiv okrivljenog i postavila imovinsko pravni zahtjev u iznosu od 780,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1130,okrivljeni a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1131,u svojoj odbrani datoj tokom postupka,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1132,negirao je izvršenje krivičnog djela i istakao da je u vremenskom periodu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1133,koji mu se stavlja na teret optužnim predlogom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1134,doprinosio izdržavanju svoje maloljetne djece.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1135,u 2009. godini isporučio je 8 metara drva,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1136,čija je ukupna vrijednost bila 225,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1137,a i naredne godine 2010. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1138,dao je zakonskoj zastupnici na ruke 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1139,a o svemu ovome ima priznanice,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1140,koje su podpisane od b. s.. kada je dobio žiro račun na ime izdržavanja djece 30.03.2011. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1141,uplatio je 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1142,brak sa b. s. je razveden 09.11.2009. godine i tada su djeca njoj povjerena na čuvanje i vaspitavanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1143,a on obavezan da svakomjesečno plaća 100,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1144,00 eura na ime izdržavanja.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1145,istakao je da se osjeća krivim,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1146,u smislu što ne može da redovno plaća izdržavanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1147,jer po pet mjeseci zimi ne radi,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1148,ali zato kad može,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1149,odjednom isplati izdržavanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1150,pa smatra da ga treba razumjeti,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1151,jer nema redovne prihode.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1152,u završnoj riječi je istakao da priznaje da je kriv i da nije izvršavao svoju obavezu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1153,prihvatio je to što zakonska zastupnica oštećenih krompir,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1154,koji je isporučio,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1155,nije prihvatila kao plaćanje na ime alimentacije.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1156,prihvatio je iznos za koji ga duži,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1157,ali isti neće moći da plati odjednom.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1158,sud je u potpunosti prihvatio iskaz zakonske zastupnice maloljetnih oštećenih,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1159,da okrivljeni u vremenskom periodu za koji se tereti nije davao izdržavanje za mal djecu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1160,te da ukupno za taj period duguje 780,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1161,što ni okrivljeni nije sporio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1162,tako je na osnovu presude osnovnog suda u beranama p.br …,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1163,od 09.12.2009. godine utvrdjeno da je navedenom presudom brak izmedju b. s. i a. s. razveden,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1164,te da je okrivljeni obavezan,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1165,da doprinosi izdržavanju maloljetne djece m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1166,o. s. i a. s. svakomjesečno po 100,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1167,dajući novac na ruke zakonske zastupnice majke b. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1168,presuda je postala pravosnažna 09.12.2009. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1169,a sud je ovaj dokaz u potpunosti prihvatio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1170,takođe je na osnovu iskaza zakonske zastupnice maloljetnih oštećenih m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1171,o. s. i a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1172,majke b. s. ( s. ),data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1173,utvrdjeno da je okrivljeni u periodu koji mu je stavljen na teret,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1174,u jednom navratu njoj lično na ruke platio 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1175,zatim je dotjerao kamion drva,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1176,za koji mu je podpisala priznanicu i koji je računao 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1177,takođe je nakon podnošenja prijave platio 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1178,istakla je da smatra da okrivljeni može da plaća izdržavanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1179,obzirom da posjeduje kamion i dovoljno je da obavi neki posao da zaradi 100,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1180,a koji se odnose na mjesec dana izdržavanja za četvoro maloljetno djece.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1181,takođe smatra da se ne radi o velikom novčanom iznosu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1182,a ona preko svog posla radi i drugi posao da bi obezbijedila novac za djecu.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1183,okrivljeni je dotjerivao krompir,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1184,ali ona ne prihvata da time plaća izdržavanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1185,jer je u pitanju krompir,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1186,koji su jela njihova djeca.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1187,sud je u potpunosti prihvatio iskaz zakonske zastupnice maloljetnih oštećenih,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1188,koji je cijenio kao iskren,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1189,jasan i vjerodostojan.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1190,na osnovu izvoda iz matične knjige rodjenih za m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1191,utvrdjeno je da je rodjen ….,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1192,a. s. da je rodjen … godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1193,o. s. da je rodjen … godine i a. s. da je rodjena … godine.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1194,na osnovu nalaza i mišljenje stalnog sudskog vještaka s. o.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1195,utvrđeno je da obaveza okrivljenog za period od 09.12.2009. godine do 09.03.2011.godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1196,takođe je obezbijedio i krompir oko 250 kg,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1197,čija je vrijednost 75,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1198,00 € i isporučio je po 8 metara drva u 2008. i 2009. godini,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1199,čija je ukupna vrijednost 320,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1200,što znači da je ukupno doprinio izdržavanju mal.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1201,sud je prihvatio nalaz i mišljenje vještaka ekonomske struke,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1202,koji je dat stručno i u skladu sa pravilima nauke i vještine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1203,zakonska zastupnica oštećenih je prihvatila da je okrivljeni platio 400,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1204,00 € na ime izdržavanja mal.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1205,djece i da je u dva navrata isporučio drva,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1206,čija je vrijednost 320,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1207,a da ne prihvata da je isporukom krompira djeci,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1208,okrivljeni platio njihovo izdržavanje,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1209,te je samim tim njegova obaveza za predmetni period 780,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1210,00 € ( 1.500.00€ - 400,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1211,00€ - 320,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1212,00 € ),data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1213,a ne 705,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1214,što ni okrivljeni nije sporio.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1215,pravnom analizom naprijed utvrđenog činjeničnog stanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1216,sud je našao,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1217,da su se u opisanim radnjama okrivljenog a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1218,stekla sva bitna obiležja četiri krivična djela nedavanje izdržavanja iz čl 221 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1219,u realnom sticaju.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1220,na osnovu presude osnovnog suda u beranama p.br 612/09 od 09.12.2009. godine utvrdjeno je da je brak izmedju b. s. i a. s. razveden,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1221,te da je okrivljeni obavezan,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1222,da doprinosi izdržavanju svoje maloljetne djece m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1223,o. s. i a. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1224,svakomjesečno po 100,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1225,na ruke zakonske zastupnice majke b. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1226,koja presuda je postala pravosnažna 09.12.2009. godine.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1227,na osnovu iskaza zakonske zastupnice maloletnih oštećenih,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1228,utvrdjeno je da okrivljeni u periodu koji mu je stavljen na teret,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1229,u jednom navratu njoj lično na ruke platio 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1230,zatim je dotjerao kamion drva,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1231,za koji mu je podpisala priznanicu i koji je računao 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1232,nakon podnošenja prijave,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1233,platio je 200,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1234,okrivljeni je dotjerivao i krompir,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1235,ali ona ne prihvata da je time plaćao izdržavanje.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1236,iz izvoda iz matične knjige rodjenih za m. s. utvrdjeno je da je rodjen 11.03.1993. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1237,za a. s. da je rodjen 09.03.1999. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1238,o. s. da je rodjen 27.09.2003. godine i a. s. da je rodjena 23.05.1994.godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1239,iz čega proizilazi da je samo m. s.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1240,postao punoljetan i to nakon vremenskog perioda obuhvaćenog optužbom.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1241,na osnovu nalaza i mišljenja stalnog sudskog vještaka s. o.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1242,utvrđeno je da je okrivljeni za period od 09.12.2009. godine do 09.03.2011. godine,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1243,na ime izdržavanja svoje maloljetne djece dužan iznos od 1.500,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1244,da je dao 400,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1245,00 eura u novcu,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1246,00€ u ogrijevnom drvetu ( dva puta po 8 metara ) i u krompiru 75,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1247,što ukupno iznosi 795,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1248,te ukupna obaveza okrivljenog za sporni period iznosi 705,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1249,zakonska zastupnica oštećenih nije prihvatila da je donošenjem krompira djeci okrivljeni platio dio obaveze,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1250,tako da njegova obaveza za sporni period iznosi 780,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1251,00 € ( 1.500,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1252,00 € - 400,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1253,00 € - 320,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1254,00 € ).,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1255,na osnovu prednjeg činjeničnog utvrđenja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1256,sud je izveo nesumljiv zaključak da okrivljeni nije izvršavao svoju obavezu davanja izdržavanja mal.,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1257,na šta je obavezan pravosnažnom presudom,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1258,te da je izvršio četiri krivična djela nedavanje izdržavanja iz čl 221 st. 1 kz,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1259,u realnom sticaju,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1260,obzirom na to da,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1261,ako se ne daje izdržavanje za više lica,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1262,postoji onoliko krivičnih djela,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
1263,koliko ima korisnika izdržavanja,data\K - PRVOSTEPENI KRIVIČNI PREDMETI\presuda_text_10158.txt
